,solver_short_name,solver_uuid,solution_uuid,problem_instance_short_name,problem_instance_uuid,task_uuid,instance_data_object_uuid,instance_data_object_url,num_orbitals,time_limit_seconds,accuracy_tol,reference_energy,calendar_due_date,attempted,solved_within_run_time,solved_within_accuracy_requirement,overall_run_time_seconds,is_resource_estimate,num_logical_qubits,num_shots,num_T_gates_per_shot,re_circuit_repetitions_per_calculation,re_calculation_repetitions,re_total_circuit_repetitions,re_logical_abstract_num_qubits,re_logical_abstract_t_count,re_logical_architecture_description,re_logical_compiled_num_qubits,re_logical_compiled_t_count,re_logical_compiled_num_t_factories,re_physical_architecture_description,re_physical_code_name,re_physical_code_distance,re_physical_runtime,re_physical_num_qubits,re_physical_t_count,re_physical_num_t_factories,submitted_by_calendar_due_date,label,reported_energy
882,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,O_1,d712afaf-6ec4-42d9-b5fd-1edee3ec1046,f9bdbb3b-91b6-43f3-93ca-bef1e10d3835,ee1c9912-bca9-42fa-a90d-421e9a26c785,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.O1_vtz.ee1c9912-bca9-42fa-a90d-421e9a26c785.gz,45,86400,1.0,-15.33358,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
891,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,b9cc145d-f66b-47f9-9033-b123d6dc8a03,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,9030e9c9-0323-413c-a98e-aba16b180ba7,3092dd74-660d-4c7a-9d43-16d1436e084b,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_1.68_b_sto-3g_ne_12.3092dd74-660d-4c7a-9d43-16d1436e084b.gz,18,172800,1.0,,,True,True,False,5412.147,False,,,,,,,,,,,,,,,,,,,,True,False,-114.40511369961568
900,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,b9cc145d-f66b-47f9-9033-b123d6dc8a03,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,c7c653b0-4440-4a36-a66b-8b81a9a351c7,96843098-e69d-4d1f-8a88-5b24826f7390,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_1.68_b_sto-3g_ne_28.96843098-e69d-4d1f-8a88-5b24826f7390.gz,26,172800,1.0,,,True,True,False,30531.453999999998,False,,,,,,,,,,,,,,,,,,,,True,False,-466.3187536099207
909,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,82f35801-6276-4090-a9aa-b821d94708d4,673dfe91-d90e-4ecd-8560-d6d74de11070,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_1.68_b_cc-pvdz-dk_ne_12.673dfe91-d90e-4ecd-8560-d6d74de11070.gz,68,172800,1.0,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
918,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,362386c9-f0c2-483e-a64d-52208ab9bbc1,4412b7d6-86db-4616-9dd2-2c32ee02560f,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_1.68_b_cc-pvdz-dk_ne_28.4412b7d6-86db-4616-9dd2-2c32ee02560f.gz,76,172800,1.0,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
927,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,b9cc145d-f66b-47f9-9033-b123d6dc8a03,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,61ad4cfe-b057-4dd8-bd06-ed56347745c1,cdf017c4-7c30-4274-9567-f5e55a6ba857,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_sto-3g_ne_12.cdf017c4-7c30-4274-9567-f5e55a6ba857.gz,18,172800,1.0,,,True,True,False,16345.716,False,,,,,,,,,,,,,,,,,,,,True,False,-129.3606447889815
936,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,fc25a232-d249-4e1c-a9ec-360cab33f779,d9341cde-90e8-4d1e-beb2-4e40246d31ce,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_sto-3g_ne_28.d9341cde-90e8-4d1e-beb2-4e40246d31ce.gz,26,172800,1.0,-470.7185128567409,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
945,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,b99ec02f-b46a-43fe-8a87-1b3286e072d8,5439a548-153b-4990-be12-f0e33c30fe63,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_cc-pvdz-dk_ne_12.5439a548-153b-4990-be12-f0e33c30fe63.gz,68,172800,1.0,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
954,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,8874bf11-f594-41df-b8a0-d2a7441904a1,e2995852-9911-4021-a82f-5b14ddb2d5c8,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_2.0_b_cc-pvdz-dk_ne_28.e2995852-9911-4021-a82f-5b14ddb2d5c8.gz,76,172800,1.0,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
963,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,202e6184-1e7d-4c02-a82a-f588b6abf809,67acc90d-1a9e-49a7-98a1-8ca643dca272,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_3.0_b_sto-3g_ne_12.67acc90d-1a9e-49a7-98a1-8ca643dca272.gz,18,172800,1.0,-156.7739602011705,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
972,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,7c8f0a36-cda5-4b33-bb46-4e58a15b37a1,01d526fb-276e-4369-85d4-66a553a1d02e,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_3.0_b_sto-3g_ne_28.01d526fb-276e-4369-85d4-66a553a1d02e.gz,26,172800,1.0,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
981,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,cbab5937-5e2f-4f3f-819e-ede8b66d7238,b0eb2de4-1286-4cfb-8724-e5e4bfc7a4f4,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_3.0_b_cc-pvdz-dk_ne_12.b0eb2de4-1286-4cfb-8724-e5e4bfc7a4f4.gz,68,172800,1.0,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
990,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,cr_dimer,8ed1a800-a4c6-4bff-a6de-cb220554c42f,c28e09e1-5983-42f7-9ecb-b271438ebcc8,2101e6fa-9fb3-4697-98be-25a4e0de2079,sftp://sftp.l3harris.com/gsee/FCIDUMP_d_3.0_b_cc-pvdz-dk_ne_28.2101e6fa-9fb3-4697-98be-25a4e0de2079.gz,76,172800,1.0,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
999,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,be_0,19cada59-64cc-466c-8809-782a4f574dcc,3fb92ecd-bcbc-43dd-9f29-aa56ea646b75,cc2b3628-dc13-4a95-8765-37211a995068,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.be_cc-pVDZ.cc2b3628-dc13-4a95-8765-37211a995068.gz,14,86400,1.0,-14.616842593115484,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1008,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,be_0,19cada59-64cc-466c-8809-782a4f574dcc,afdc2f74-eb52-41ae-b72a-30e5a4c07013,f9afcdc1-ce5c-40dd-ae18-0afc933da5bb,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.be_cc-pVQZ.f9afcdc1-ce5c-40dd-ae18-0afc933da5bb.gz,55,86400,1.0,-14.618950731321249,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1017,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,be_0,19cada59-64cc-466c-8809-782a4f574dcc,543e2ed4-a12d-495b-a246-1e4d905ad4a3,fdc83bd0-c9bd-47da-abee-99b743b36494,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.be_cc-pVTZ.fdc83bd0-c9bd-47da-abee-99b743b36494.gz,30,86400,1.0,-14.61842701186015,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1026,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,9d507019-9c26-49b2-aac1-086d01cd3e3e,f2_0,e3e78b41-577d-4536-a63f-7e968eeb6493,94fc2317-29af-43a1-aaec-dade9850ca27,ac269a87-2bc4-458e-8f4a-64f524c77044,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.f2_cc-pVDZ.ac269a87-2bc4-458e-8f4a-64f524c77044.gz,28,86400,1.0,-199.0993683699105,,True,True,True,1365.681,False,,,,,,,,,,,,,,,,,,,,True,True,-199.06017906963055
1035,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,9d507019-9c26-49b2-aac1-086d01cd3e3e,f2_0,e3e78b41-577d-4536-a63f-7e968eeb6493,fa8e83f2-cec5-4609-9b77-d713608a6b53,29d645f8-ce30-4e18-9f41-644ac5f9d922,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.f2_cc-pVQZ.29d645f8-ce30-4e18-9f41-644ac5f9d922.gz,110,86400,1.0,-199.3605311277988,,True,True,True,12910.716,False,,,,,,,,,,,,,,,,,,,,True,True,-199.36454723835575
1044,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,9d507019-9c26-49b2-aac1-086d01cd3e3e,f2_0,e3e78b41-577d-4536-a63f-7e968eeb6493,3fb371ad-c738-40ae-b9ae-80e5bce8f2ac,3c3967d4-17c1-4947-9465-b9223b01e694,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.f2_cc-pVTZ.3c3967d4-17c1-4947-9465-b9223b01e694.gz,60,86400,1.0,-199.2976230688276,,True,True,True,38658.417,False,,,,,,,,,,,,,,,,,,,,True,True,-199.2658737029042
1053,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,b369c97b-d029-4ba6-bea4-b3046fb0e93f,n2_0,9bd9cde6-6daa-441a-984e-ae1c1c051e91,b9c35349-927d-47d5-8e0c-e054bbf4e4e0,60c52c22-d27a-4544-8b9c-6022507611f9,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_cc-pVDZ.60c52c22-d27a-4544-8b9c-6022507611f9.gz,28,86400,1.0,-109.27696624442844,,True,True,True,925.102,False,,,,,,,,,,,,,,,,,,,,True,True,-108.97834150976958
1062,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,n2_0,9bd9cde6-6daa-441a-984e-ae1c1c051e91,9eed79e4-b195-4474-b280-fe9166a7a241,e84ef191-bfe0-4859-96b9-0613cad743d4,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_cc-pVQZ.e84ef191-bfe0-4859-96b9-0613cad743d4.gz,110,86400,1.0,-109.40582662890183,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1071,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,b369c97b-d029-4ba6-bea4-b3046fb0e93f,n2_0,9bd9cde6-6daa-441a-984e-ae1c1c051e91,666185aa-b65d-4f73-8846-ae9693388d9d,48512c28-04a3-4e3b-b6b2-3e4b654c1887,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.n2_cc-pVTZ.48512c28-04a3-4e3b-b6b2-3e4b654c1887.gz,60,86400,1.0,-109.37529859279891,,True,True,True,6679.533,False,,,,,,,,,,,,,,,,,,,,True,True,-109.07266211786673
1080,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,33b910bc-3dba-4518-9e37-9204370406a5,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,4970c526-817f-4c04-8d7e-797526d5948d,79e71b3e-6364-4972-b4b3-07841fa8ba97,sftp://sftp.l3harris.com/gsee/fcidump.50_6acme_0.2_old.79e71b3e-6364-4972-b4b3-07841fa8ba97.gz,45,172800,1.0,-2592.687414514583,2124-03-20T20:48:21.795324+00:00,True,True,True,721.171,False,,,,,,,,,,,,,,,,,,,,True,True,-2592.6868105752937
1089,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,d27fb590-4e90-4d5a-bdb8-37fbf22f528b,e8f72c80-2fde-4bdc-ac1e-07220942f1c2,sftp://sftp.l3harris.com/gsee/fcidump.51_6acme_0.2_old.e8f72c80-2fde-4bdc-ac1e-07220942f1c2.gz,53,172800,1.0,-2592.816535546089,2124-03-20T20:48:21.795324+00:00,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1098,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,33b910bc-3dba-4518-9e37-9204370406a5,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,a7cd2501-2f67-4fcd-b428-f6620f3596fe,4854c3ff-b3ce-462b-ab8e-0b132cd880d0,sftp://sftp.l3harris.com/gsee/fcidump.52_6acme_0.2_old.4854c3ff-b3ce-462b-ab8e-0b132cd880d0.gz,58,172800,1.0,-2592.878328984242,2124-03-20T20:48:21.795324+00:00,True,True,True,6329.443,False,,,,,,,,,,,,,,,,,,,,True,True,-2592.8810687563364
1107,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,33b910bc-3dba-4518-9e37-9204370406a5,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,d3bcc63c-57ad-4346-8290-e36447186440,379a0693-4ac3-4ff0-be33-7be3f6cad84f,sftp://sftp.l3harris.com/gsee/fcidump.53_ts56_0.2_old.379a0693-4ac3-4ff0-be33-7be3f6cad84f.gz,44,172800,1.0,-2592.707486407847,2124-03-20T20:48:21.795324+00:00,True,True,True,1148.012,False,,,,,,,,,,,,,,,,,,,,True,True,-2592.7062814149776
1116,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,33b910bc-3dba-4518-9e37-9204370406a5,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,41907f9f-923d-49e3-80a9-519962110ae7,22ab7092-61bb-401f-ac43-912ec10ea48b,sftp://sftp.l3harris.com/gsee/fcidump.54_ts56_0.2_old.22ab7092-61bb-401f-ac43-912ec10ea48b.gz,54,172800,1.0,-2592.825891046245,2124-03-20T20:48:21.795324+00:00,True,True,True,5910.903,False,,,,,,,,,,,,,,,,,,,,True,True,-2592.8265248361267
1125,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,33b910bc-3dba-4518-9e37-9204370406a5,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,ad9ceeaf-d7be-46b7-95a9-15bfd33f5022,8a8780b0-a0ba-4b7e-9847-589302123e86,sftp://sftp.l3harris.com/gsee/fcidump.55_ts56_0.2_old.8a8780b0-a0ba-4b7e-9847-589302123e86.gz,55,172800,1.0,-2592.848378223888,2124-03-20T20:48:21.795324+00:00,True,True,True,4647.531,False,,,,,,,,,,,,,,,,,,,,True,True,-2592.848305590723
1134,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,adecdd92-73c7-416d-90da-b7a3da7ed50b,e6671ea9-f0cf-413c-97cb-c8ab6eda9d5e,sftp://sftp.l3harris.com/gsee/fcidump.56_5_0.2_old.e6671ea9-f0cf-413c-97cb-c8ab6eda9d5e.gz,44,172800,1.0,-2592.788336147052,2124-03-20T20:48:21.795324+00:00,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1143,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,03c70feb-49b8-4113-831a-05e3ae55c66b,eb34bf5e-ecd6-4c2a-9eb6-d9bcb507e047,sftp://sftp.l3harris.com/gsee/fcidump.57_5_0.2_old.eb34bf5e-ecd6-4c2a-9eb6-d9bcb507e047.gz,54,172800,1.0,,2124-03-20T20:48:21.795324+00:00,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1152,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,33b910bc-3dba-4518-9e37-9204370406a5,fe_red,a8895776-3583-4884-fbc7-d6f9df21a7ac,0e936335-6370-4587-92f0-02eafaf650ed,5f3178b5-0ad3-469a-ae08-e9ecdc637ed3,sftp://sftp.l3harris.com/gsee/fcidump.58_5_0.2_old.5f3178b5-0ad3-469a-ae08-e9ecdc637ed3.gz,55,172800,1.0,-2592.911124291167,2124-03-20T20:48:21.795324+00:00,True,True,True,4495.556,False,,,,,,,,,,,,,,,,,,,,True,True,-2592.9116163940507
1161,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,f031e8ac-218b-40c6-9005-9a7cdb4619bc,Fe_1,33c9a058-7a67-454c-856c-2519ba55b44d,a7e26b10-bd6b-457c-978e-9050f6529007,b57e3b82-2511-4c00-a850-f6aeba98b0b2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe1_vdz.b57e3b82-2511-4c00-a850-f6aeba98b0b2.gz,54,86400,1.0,-123.23354,,True,True,True,1390.3410000000001,False,,,,,,,,,,,,,,,,,,,,True,True,-123.23352615463398
1170,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,f031e8ac-218b-40c6-9005-9a7cdb4619bc,Fe_1,33c9a058-7a67-454c-856c-2519ba55b44d,6ab8d16c-b8f3-4780-b278-dad81646ca8c,b9615d62-11ee-49f7-8df4-df94466b2211,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Fe1_vtz.b9615d62-11ee-49f7-8df4-df94466b2211.gz,88,86400,1.0,-123.36857,,True,True,True,8813.288,False,,,,,,,,,,,,,,,,,,,,True,True,-123.36858673182405
1179,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,d76e2d5f-6aaa-4457-a19e-fdfa72e86beb,ScO_0,7437abf0-1394-47ce-9218-d181f1732112,9fa4fc3a-b0b9-4eaa-99ee-0469ae5a511d,987498ce-5b91-4df6-924c-82d4841c17c2,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.ScO_vdz.987498ce-5b91-4df6-924c-82d4841c17c2.gz,76,86400,1.0,-62.42004,,True,True,True,9070.36,False,,,,,,,,,,,,,,,,,,,,True,True,-62.41994274821101
1188,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,planted_solution_0003,a37c86c0-1937-4f05-83ab-08a5fd104b7e,472bbfb1-c081-4df6-b966-32ce1194ab8c,efddd28a-383d-4929-9335-22e54ba2ffbe,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0003.efddd28a-383d-4929-9335-22e54ba2ffbe.gz,31,86400,1.0,-581.5899149621558,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1197,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,1351a676-151d-4c7a-abed-13e44b487735,h_c_n_0,8846a90e-96cb-4bc3-ad06-5388212f728e,94db0c2c-89f6-4c3d-b886-a3a6a2bdad1d,8ab023ed-7cdf-49e6-87d9-369a13f2ac82,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_c_n_cc-pVDZ.8ab023ed-7cdf-49e6-87d9-369a13f2ac82.gz,33,86400,1.0,-93.18988417813952,,True,True,True,2235.546,False,,,,,,,,,,,,,,,,,,,,True,True,-92.76995295941387
1206,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,1351a676-151d-4c7a-abed-13e44b487735,h_c_n_0,8846a90e-96cb-4bc3-ad06-5388212f728e,c5ef4702-fc8d-4168-b594-8d5872fdb523,6fdfd37c-a5dc-4481-b08e-87dcfec8a4de,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.h_c_n_cc-pVTZ.6fdfd37c-a5dc-4481-b08e-87dcfec8a4de.gz,74,86400,1.0,-93.27651066009084,,True,True,True,14526.623,False,,,,,,,,,,,,,,,,,,,,True,True,-92.85037957512826
1215,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,269fdb72-e11f-4c11-bacb-acf04b2404ec,si_h4_0,13c7144d-047e-4431-8d02-0b1d14c0526b,2eaee11d-c1a0-4d2b-b29b-a38e658572f2,c37edb04-5163-4d5c-a54e-df5887f0d82e,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_h4_cc-pVDZ.c37edb04-5163-4d5c-a54e-df5887f0d82e.gz,38,86400,1.0,-291.39318323307475,,True,True,True,1283.176,False,,,,,,,,,,,,,,,,,,,,True,True,-290.9788810364197
1224,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,si_h4_0,13c7144d-047e-4431-8d02-0b1d14c0526b,6ca72d49-425b-43f3-96e7-4067bacd0596,e709c0b6-d851-47d2-b72a-f4da8479a772,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_h4_cc-pVTZ.e709c0b6-d851-47d2-b72a-f4da8479a772.gz,90,86400,1.0,-291.4381516390395,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1233,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,,planted_solution_0009,8db449b1-265b-4a66-b965-a2b4833a88d1,8f373cb0-952d-48c6-a871-8a10e52e7c19,bbbbba1c-868c-45a5-b16c-0c17536e83d8,sftp://sftp.l3harris.com/gsee/planted_solutions/fcidump.planted_solution_0009.bbbbba1c-868c-45a5-b16c-0c17536e83d8.gz,69,86400,1.0,-1226.2946878335736,,False,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,
1242,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,0839ba23-3c49-4ef7-9d1b-1d572764d486,Mn_1,11c8be98-d9c9-40ea-8d88-ea8c555028f6,9d82f7d4-165d-4499-8add-361a770d1d44,51fac1c9-e29a-4033-b3d3-9cc37f64b4d4,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Mn1_vdz.51fac1c9-e29a-4033-b3d3-9cc37f64b4d4.gz,54,86400,1.0,-103.67336,,True,True,True,3962.978,False,,,,,,,,,,,,,,,,,,,,True,True,-103.67335869152635
1251,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,0839ba23-3c49-4ef7-9d1b-1d572764d486,Mn_1,11c8be98-d9c9-40ea-8d88-ea8c555028f6,29eecba9-3d4d-4672-8b19-475f53b2f1be,00c757c4-3c99-4521-82b1-3e3a12d49854,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.Mn1_vtz.00c757c4-3c99-4521-82b1-3e3a12d49854.gz,88,86400,1.0,-103.79214,,True,True,True,8686.164999999999,False,,,,,,,,,,,,,,,,,,,,True,True,-103.79214064015943
1260,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,feb21817-bfed-4be7-8689-7247a0c78feb,c_h3_cl_0,379781b8-5732-492e-9fca-6fad3fc3692a,0667179a-19eb-44b9-a544-dae8793fdc3f,80298b55-8915-462f-8f20-e4332c94ed41,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_h3_cl_cc-pVDZ.80298b55-8915-462f-8f20-e4332c94ed41.gz,47,86400,1.0,-499.44058655513015,,True,True,True,4649.004,False,,,,,,,,,,,,,,,,,,,,True,True,-498.9548817101634
1269,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,feb21817-bfed-4be7-8689-7247a0c78feb,c_h3_cl_0,379781b8-5732-492e-9fca-6fad3fc3692a,ae315bef-f3c6-4c84-93c5-0d8ab510ece3,a53ae008-4ad2-4736-9a57-cfc011e3aace,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.c_h3_cl_cc-pVTZ.a53ae008-4ad2-4736-9a57-cfc011e3aace.gz,106,86400,1.0,-499.56723973244254,,True,True,True,13187.33,False,,,,,,,,,,,,,,,,,,,,True,True,-499.093813640314
1278,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,76390a7d-071f-439e-826e-becdb82b58dc,p2_0,2e61ba35-b6b0-42b5-b3e8-d25bd83145ba,084acde0-d1c7-4721-aa45-acb4832e0998,7702bafa-2620-4d12-8ec6-e8c6246d385a,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.p2_cc-pVDZ.7702bafa-2620-4d12-8ec6-e8c6246d385a.gz,36,86400,1.0,-681.726295822357,,True,True,True,6090.014,False,,,,,,,,,,,,,,,,,,,,True,True,-681.5999902710608
1287,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,76390a7d-071f-439e-826e-becdb82b58dc,p2_0,2e61ba35-b6b0-42b5-b3e8-d25bd83145ba,e61df0de-0a97-4204-9fb9-3995c30d7999,334dbd9d-2c13-4c76-8479-e82280065a02,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.p2_cc-pVQZ.334dbd9d-2c13-4c76-8479-e82280065a02.gz,118,86400,1.0,-681.8350232850137,,True,True,True,20190.735999999997,False,,,,,,,,,,,,,,,,,,,,True,True,-681.7691222519138
1296,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,76390a7d-071f-439e-826e-becdb82b58dc,p2_0,2e61ba35-b6b0-42b5-b3e8-d25bd83145ba,23a06c81-be81-4f88-98ab-9e7030c909ef,1ffb78a3-162a-43a4-a64c-d1d8fb0bce24,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.p2_cc-pVTZ.1ffb78a3-162a-43a4-a64c-d1d8fb0bce24.gz,68,86400,1.0,-681.8099472542586,,True,True,True,32107.525999999998,False,,,,,,,,,,,,,,,,,,,,True,True,-681.7303695408448
1305,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,b2ac9c2f-3208-405e-aad0-adff5cb77e6d,si_o_0,68f1a091-8652-4095-ba31-56f0e02e27d3,88a6b9fd-e159-4059-9ee5-ba718fd624dc,ab244b36-ab52-4cce-b50a-2b04d8c548e7,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_o_cc-pVDZ.ab244b36-ab52-4cce-b50a-2b04d8c548e7.gz,32,86400,1.0,-364.0821787432279,,True,True,True,898.671,False,,,,,,,,,,,,,,,,,,,,True,True,-363.8665502535108
1314,SHCI_opt,2dde727e-a881-44fa-aabf-bba6248e4baf,b2ac9c2f-3208-405e-aad0-adff5cb77e6d,si_o_0,68f1a091-8652-4095-ba31-56f0e02e27d3,cca08104-f5f6-407f-9c62-faadc8f29bec,80214e7b-2e1f-440f-b9eb-ee9a16ed8398,sftp://sftp.l3harris.com/gsee/small_molecules/fcidump.si_o_cc-pVQZ.80214e7b-2e1f-440f-b9eb-ee9a16ed8398.gz,114,86400,1.0,-364.23054008377295,,True,True,True,12885.307999999999,False,,,,,,,,,,,,,,,,,,,,True,True,-364.04781399728256
